feature,RandomForest_mean_importance,RandomForest_selection_freq,LogisticL1_mean_importance,LogisticL1_selection_freq,LogisticElasticNet_mean_importance,LogisticElasticNet_selection_freq,overall_mean_importance,overall_selection_freq,selected_by_n_models
534_Nonacosane_17.8899,0.0021383442417595992,1.0,0.26158869571745796,0.4,0.13933359892825076,0.6,0.18657180295723216,0.6666666666666666,3
97_unknown_7.0269,0.002465689508233751,1.0,0.21289886910336792,0.4,0.14245292398895146,0.6,0.18653677213155043,0.6666666666666666,3
346_unknown_12.0612,0.0027486215606795494,1.0,0.19289006618229082,0.4,0.13137615451269177,0.6,0.18485374511017835,0.6666666666666666,3
680_Heneicosane_26.9008,0.001836032290907123,1.0,0.2583206834235181,0.4,0.15080501072767322,0.6,0.1826754889445857,0.6666666666666666,3
509_Diethyl Phthalate_16.8352,0.0010149643156873362,1.0,0.3072789650269957,0.4,0.16266880980144016,0.6,0.17580585225368647,0.6666666666666666,3
539_Nonacosane_18.2273,0.0011534452312321217,1.0,0.4219643925756996,0.4,0.0850967192263747,0.6,0.16830321172328502,0.6666666666666666,3
432_Tetracosane_14.3884,0.0023582074327863876,1.0,0.22248816358496193,0.4,0.1018087587079982,0.6,0.1661384569568062,0.6666666666666666,3
"73_Benzene, 1,2-difluoro-4-(trifluoromethyl)-_6.515",0.0013086589841573664,1.0,0.23317815678510145,0.4,0.15901394634687208,0.6,0.16587106654940986,0.6666666666666666,3
"121_Acetic acid, hydroxy-, ethyl ester_7.3845",0.0014443522704730032,1.0,0.2800328716672029,0.4,0.12624749232697344,0.6,0.16455734526155452,0.6666666666666666,3
464_Dimethyl phthalate_15.4482,0.0014746105843091895,1.0,0.2830455169615357,0.4,0.12147828580983573,0.6,0.16381442417131897,0.6666666666666666,3
616_unknown_22.2114,0.0013362256644679322,1.0,0.23247434933019806,0.4,0.15331864033680845,0.6,0.16377510409031668,0.6666666666666666,3
76_unknown_6.5482,0.001128940850569388,1.0,0.17416349500546324,0.6,0.18814790742321433,0.4,0.16146050005093426,0.6666666666666666,3
128_unknown_7.4653,0.0025140191153542315,1.0,0.17380816427925722,0.4,0.10438769898610424,0.6,0.16093369318998477,0.6666666666666666,3
403_unknown_13.6104,0.0017780465014525456,1.0,0.2566511618677002,0.4,0.10483696182125485,0.6,0.15862323278749824,0.6666666666666666,3
195_unknown_8.8802,0.0007311769140947985,1.0,0.27088349134610823,0.4,0.15244473728856947,0.6,0.1546290343881824,0.6666666666666666,3
84_Carbon Tetrachloride_6.734,0.0019883319112634626,1.0,0.14706505846227713,0.4,0.1337473255772225,0.6,0.1539497125288771,0.6666666666666666,3
385_Tetracosane_12.923,0.0015174906197341243,1.0,0.29509869295513697,0.6,0.08819686361351514,0.4,0.15180120867398048,0.6666666666666666,3
208_unknown_9.1076,0.00210856633143527,1.0,0.1771447131377601,0.4,0.10652243812136368,0.6,0.1510903898364245,0.6666666666666666,3
"106_Sulfide, allyl methyl_7.1836",0.0018271647371847781,1.0,0.18670372899998267,0.4,0.1047232023854278,0.6,0.144309556302905,0.6666666666666666,3
510_unknown_16.8751,0.0022138088052176047,1.0,0.13433229986924064,0.4,0.10408924079295061,0.6,0.14335068484795768,0.6666666666666666,3
222_?-Phellandrene_9.3984,0.0009129658437797804,1.0,0.2500662617487378,0.4,0.1253995002294599,0.6,0.142219502396401,0.6666666666666666,3
467_unknown_15.5339,0.0011775928354157456,1.0,0.17024580114517363,0.4,0.14057712629207317,0.6,0.13919139985627513,0.6666666666666666,3
17_unknown_4.795,0.0012504126227879694,1.0,0.3182407438701871,0.4,0.06645153240589598,0.6,0.1389191531601258,0.6666666666666666,3
431_Isobornyl thiocyanoacetate_14.3796,0.001805358370505075,1.0,0.2131456769513993,0.4,0.080286720596099,0.6,0.13790270970414129,0.6666666666666666,3
611_Heneicosane_21.7196,0.0012799857120663807,1.0,0.16244804982943378,0.4,0.12877225274914414,0.6,0.13472348092774503,0.6666666666666666,3
600_Nonacosane_20.8638,0.001184228808673139,1.0,0.16342860916524504,0.4,0.1291708552230687,0.6,0.13239132488844585,0.6666666666666666,3
59_unknown_6.2456,0.000950665488176488,1.0,0.28937580348664854,0.4,0.07967997860707349,0.6,0.13020496082469343,0.6666666666666666,3
78_unknown_6.5925,0.00170398854394589,1.0,0.13057699560348385,0.4,0.1044684314938253,0.6,0.1280888487650609,0.6666666666666666,3
341_unknown_11.9359,0.0016158663196900514,1.0,0.10666198656693898,0.4,0.11409338308294197,0.6,0.12481871568445324,0.6666666666666666,3
580_Pentacosane_19.8887,0.0022235593092124178,1.0,0.20628927810418746,0.4,0.027136609300073087,0.6,0.12288778283304712,0.6666666666666666,3
180_unknown_8.5696,0.001772512110429298,1.0,0.0789587588452095,0.4,0.11317147079799274,0.6,0.122659168686813,0.6666666666666666,3
42_2-Propenenitrile_5.7633,0.00170624634273689,1.0,0.041526442561781944,0.6,0.13231345798545313,0.4,0.1215460089301071,0.6666666666666666,3
"480_2,4-Di-tert-butylphenol_15.8944",0.0012680854212404836,1.0,0.11118003199182565,0.6,0.12575798370587266,0.4,0.12145643636319796,0.6666666666666666,3
615_Nonacosane_22.1616,0.0015026232879331533,1.0,0.1912801547506202,0.6,0.07199686348047346,0.4,0.12036388281346266,0.6666666666666666,3
687_Heneicosane_27.3671,0.0010738754701295433,1.0,0.2271071810190694,0.4,0.07952728754062506,0.6,0.11971460382879355,0.6666666666666666,3
"271_Octane, 3,3-dimethyl-_10.2446",0.0010695465684401402,1.0,0.31209654180547775,0.4,0.038760482728585996,0.6,0.11909934832753198,0.6666666666666666,3
89_Silver acetate_6.8678,0.00196319262423796,1.0,0.1926486143450097,0.6,0.03933135446968755,0.4,0.11821618183932077,0.6666666666666666,3
321_unknown_11.3688,0.0020508768035377113,1.0,0.16057178721827223,0.4,0.04649326541299519,0.6,0.11697381074058961,0.6666666666666666,3
553_unknown_18.7248,0.0014619637787413294,1.0,0.1452023511268612,0.4,0.08829685195110022,0.6,0.11668658061541404,0.6666666666666666,3
590_Isopropyl palmitate_20.3423,0.0011041781925679828,1.0,0.11510660992595217,0.4,0.12225759176968165,0.6,0.1159646032348894,0.6666666666666666,3
515_unknown_17.0292,0.0012163535409119655,1.0,0.18862767653353468,0.4,0.07187154701493668,0.6,0.11151038412302598,0.6666666666666666,3
"175_2,4-Dimethyl-1-heptene_8.4716",0.0014091334409620856,1.0,0.16662834904523685,0.4,0.06226144733324964,0.6,0.1075018797547888,0.6666666666666666,3
625_Tetracosane_22.935,0.0013681051082519726,1.0,0.14335550369013292,0.4,0.06692346226362865,0.6,0.10334732836298964,0.6666666666666666,3
113_2-Pentanone_7.2702,0.001075955253190073,1.0,0.13180642618284405,0.4,0.08729161621064387,0.6,0.10214868577644713,0.6666666666666666,3
506_Diphenyl sulfide_16.7385,0.0007090008665585655,1.0,0.1272951607659869,0.4,0.10715472398094827,0.6,0.10014182144020752,0.6666666666666666,3
53_Methacrolein_6.0396,0.002447164792677041,1.0,0.04840773236336526,0.4,0.03892879873450448,0.6,0.09957994786545482,0.6666666666666666,3
551_Tetradecanal_18.6807,0.001470423730092446,1.0,0.08005936275404292,0.4,0.07429036294441749,0.6,0.0956301519864321,0.6666666666666666,3
468_unknown_15.5584,0.0005284781757960459,1.0,0.2006682665389532,0.4,0.06325203043913319,0.6,0.09037629584039393,0.6666666666666666,3
161_Tetrachloroethylene_8.2418,0.0007706293064640164,1.0,0.14035020682951743,0.4,0.07329038003133974,0.6,0.08861078537858479,0.6666666666666666,3
260_unknown_10.0929,0.0005559504675476175,1.0,0.2568965242406251,0.4,0.02832327424088762,0.6,0.08702657948114578,0.6666666666666666,3
"46_Heptane, 2,2,4,6,6-pentamethyl-_5.8785",0.0011421286769976921,1.0,0.13292291071108947,0.4,0.04726907205106826,0.6,0.0851243457288136,0.6666666666666666,3
455_1-Dodecanol_15.2059,0.0007267518998745043,1.0,0.14807119944570185,0.4,0.048242471059993,0.6,0.07708600706168085,0.6666666666666666,3
261_unknown_10.0973,0.001208790055992997,1.0,0.0650687632094944,0.4,0.04032263278161911,0.6,0.06850929964101408,0.6666666666666666,3
88_Isopropyl acetate_6.847,0.0011561378705071204,1.0,0.0521663576966437,0.4,0.04125276158364069,0.6,0.06455699458876363,0.6666666666666666,3
518_2-Undecanone_17.1409,0.0013524127705388266,1.0,0.04149533527539159,0.4,0.021591712565943194,0.6,0.05837164009602428,0.6666666666666666,3
283_D-Limonene_10.4873,0.0005952756996553804,1.0,0.06614728568211964,0.4,0.03344848863113869,0.6,0.04788590258453044,0.6666666666666666,3
Group,0.0023511144088863034,1.0,0.6408238860459776,0.4,0.4600443294846731,0.4,0.4312149267548153,0.6,3
427_unknown_14.2142,0.00774864110910548,1.0,0.22507237384376616,0.4,0.12311828782148346,0.4,0.3313179692696725,0.6,3
"324_Benzenemethanol, ?,?-dimethyl-_11.5416",0.005727317104766546,1.0,0.22821287199321927,0.4,0.21000422888919545,0.4,0.31574221636836036,0.6,3
592_unknown_20.3691,0.0011867446544489096,1.0,0.4418698468986092,0.4,0.2649175918689328,0.4,0.2598446778287535,0.6,3
170_unknown_8.3833,0.0033264619835772086,1.0,0.23195690984004352,0.4,0.22762962967005346,0.4,0.2562570338300682,0.6,3
552_Ambrox_18.6948,0.0014984730706254618,1.0,0.4956596006620913,0.4,0.21277834706738277,0.4,0.25584716697833826,0.6,3
597_Tetracosane_20.7726,0.0018694578482626525,1.0,0.4258632437590506,0.4,0.20054396205498115,0.4,0.24498083854665528,0.6,3
605_unknown_21.2997,0.004106833155099643,1.0,0.1825598145887572,0.4,0.16572092942944827,0.4,0.23789254400078322,0.6,3
610_unknown_21.6762,0.003796063725886683,1.0,0.19560667938697957,0.4,0.16856587107376003,0.4,0.23327615922073086,0.6,3
503_Tridecanal_16.6414,0.001076334739683453,1.0,0.3305044593366401,0.4,0.2657403450270583,0.4,0.2321339943232044,0.6,3
519_Tributyl phosphate_17.1643,0.005317696040657982,1.0,0.12221645798504702,0.4,0.10948650559153258,0.4,0.23212450409045213,0.6,3
429_Indole_14.2589,0.0038076540066936185,1.0,0.22590435606563825,0.4,0.14256668731607078,0.4,0.22794093662222617,0.6,3
448_unknown_14.9969,0.00168301440230079,1.0,0.26236117836935013,0.4,0.2190104415961397,0.4,0.21186627847452355,0.6,3
488_unknown_16.0666,0.0015588493946491317,1.0,0.26247709847523754,0.4,0.21499727334426016,0.4,0.2064136760449247,0.6,3
"58_Furan, 2-methyl-_6.1978",0.0021324122216118775,1.0,0.24808954716662446,0.4,0.1827246967502964,0.4,0.20416170933886182,0.6,3
339_1-Decene_11.9036,0.0008025529414487115,1.0,0.3277821268644485,0.4,0.22155658781494866,0.4,0.20251969222621025,0.6,3
"472_Benzene, (1-propylheptyl)-_15.7133",0.004613302487072952,1.0,0.18265633902774026,0.4,0.05978040512534387,0.4,0.2016778312621356,0.6,3
"405_Tridecane, 2-methyl-_13.6551",0.002054631895767512,1.0,0.1882774638713001,0.4,0.2082241835218914,0.4,0.200751452923183,0.6,3
99_unknown_7.0668,0.001204872489631882,1.0,0.3604049625669691,0.4,0.17375230622722343,0.4,0.1984525173541721,0.6,3
"77_Oxirane, 2-ethyl-2-methyl-_6.582",0.0018816016724565014,1.0,0.38222172420923667,0.4,0.12065648562407216,0.4,0.197290312899464,0.6,3
"147_1-Butanol, 3-methyl-, formate_7.8265",0.001958977849649007,1.0,0.26516059873449227,0.4,0.16997832389083423,0.4,0.1969123668653188,0.6,3
"43_L-Cysteine, 3TBDMS derivative_5.8015",0.0025935248620895393,1.0,0.21188729667544698,0.4,0.15362254732541722,0.4,0.19532165807884228,0.6,3
436_Heneicosane_14.5341,0.004906998862748176,1.0,0.13304105025222035,0.4,0.04743527434236302,0.4,0.19306467669150465,0.6,3
87_Benzene_6.8379,0.0025008508097669893,1.0,0.1724258252433785,0.4,0.1728902588387275,0.4,0.19305785742109038,0.6,3
"56_Oxirane, 2-ethyl-2-methyl-_6.1468",0.001230416467413255,1.0,0.2666497710610178,0.4,0.19822264898463432,0.4,0.1899065679333611,0.6,3
23_Trichloromonofluoromethane_4.9699,0.0022173571053385093,1.0,0.26736541359347554,0.4,0.13825386259208727,0.4,0.18961154654269408,0.6,3
329_unknown_11.6658,0.001290549538911811,1.0,0.2540795585378136,0.4,0.1972169908014095,0.4,0.1883318932972621,0.6,3
258_unknown_10.073,0.0043199615373069305,1.0,0.1631652979422701,0.4,0.057841873345972544,0.4,0.18798200173068988,0.6,3
623_Tetracosane_22.8577,0.002006078511139273,1.0,0.2685948883928646,0.4,0.1371934771890887,0.4,0.18332752432908486,0.6,3
522_unknown_17.345,0.0030164477294872486,1.0,0.22141200064210456,0.2,0.09745224941569934,0.6,0.1826642436994258,0.6,3
477_unknown_15.8406,0.0016065952329221895,1.0,0.3191521297093342,0.4,0.13457371467232257,0.4,0.18195388194854137,0.6,3
451_Tetracosane_15.0694,0.0035297163415714803,1.0,0.13728134541045234,0.4,0.10429959891447096,0.4,0.18180245694166505,0.6,3
24_1-Hepten-3-one_4.9756,0.002326635576202505,1.0,0.20987788683708383,0.4,0.1396577613643912,0.4,0.18053854226117313,0.6,3
100_unknown_7.0853,0.001761322120926828,1.0,0.226897404102389,0.4,0.15412100372477094,0.4,0.17508606231845414,0.6,3
"594_9-Octadecen-1-ol, (Z)-_20.563",0.0016678399442532292,1.0,0.12891658285506888,0.4,0.20096194741355664,0.4,0.17289946229261235,0.6,3
536_unknown_17.9809,0.0018362462281587264,1.0,0.2087034213389922,0.4,0.1477902158236613,0.4,0.17012488879750653,0.6,3
"112_Ethane, 1-bromo-2-methoxy-_7.2639",0.0011480384851992563,1.0,0.27278596187557747,0.4,0.15675639163119887,0.4,0.16906014171182537,0.6,3
633_Nonacosane_23.5655,0.0021975312856855776,1.0,0.12366811798096514,0.4,0.15826818693116626,0.4,0.16644631446040997,0.6,3
103_1-Butanol_7.1205,0.0016834057068083716,1.0,0.24397084998531912,0.4,0.13199151274055887,0.4,0.16607883489421824,0.6,3
227_unknown_9.5043,0.0021800375655995612,1.0,0.19090434680375717,0.4,0.119455106014003,0.4,0.1624136237997248,0.6,3
230_Cyclohexanone_9.5512,0.0016431170361662947,1.0,0.20045510245349057,0.4,0.1429764081805065,0.4,0.16044018446953182,0.6,3
688_Nonacosane_27.5236,0.00107867374784129,1.0,0.26160729163865504,0.4,0.14735859758022238,0.4,0.1600684099781556,0.6,3
"523_?-D-Ribofuranose, 1-acetate 2,3,5-tribenzoate_17.3696",0.002051486460469654,1.0,0.273325347537983,0.4,0.07829192599749094,0.4,0.1574752818644872,0.6,3
"263_Propanoic acid, 2-methyl-, 3-phenylpropyl ester_10.124",0.001034568507542957,1.0,0.26814744138663293,0.4,0.13586521580633684,0.4,0.15476489805326119,0.6,3
"34_2-Propanol, 1-bromo-_5.372",0.001610157702299285,1.0,0.13129557925466295,0.4,0.16444938784062055,0.4,0.15429157432809812,0.6,3
199_unknown_8.9543,0.0016563747409957144,1.0,0.24860476221201216,0.4,0.10547799449048911,0.4,0.15364317786889747,0.6,3
108_unknown_7.2144,0.0011701724936671286,1.0,0.2466287613439568,0.4,0.134986440108058,0.4,0.15340847409207126,0.6,3
438_unknown_14.5892,0.0005865043274038387,1.0,0.18550266726752784,0.4,0.19569584666264656,0.4,0.15207879684273432,0.6,3
333_Hexadecane_11.7664,0.0021547431717664142,1.0,0.19019506018623084,0.4,0.09916348122087418,0.4,0.15181112034678404,0.6,3
296_1-Heptadecene_10.8494,0.0038622659968505597,1.0,0.10715338472804845,0.2,0.03548463471222093,0.6,0.15161912738277886,0.6,3
549_Benzyl Benzoate_18.6158,0.0009885288825712242,1.0,0.25239079576967904,0.4,0.13788183022504302,0.4,0.1508831288523843,0.6,3
176_unknown_8.4826,0.0018110492110931888,1.0,0.2086437918700011,0.4,0.10118901078122366,0.4,0.1470690764956828,0.6,3
189_Acetamide_8.7866,0.002544457166806936,1.0,0.1067809450242608,0.4,0.10442742826212706,0.4,0.1468125285244756,0.6,3
41_unknown_5.6843,0.0015769537628563205,1.0,0.15370553553295674,0.4,0.13983558315735306,0.4,0.14657030240319466,0.6,3
118_3-Pentanone_7.3425,0.0017972691931390978,1.0,0.261498169901007,0.4,0.07373717271309672,0.4,0.14536340651729102,0.6,3
555_2-Ethylhexyl salicylate_18.8156,0.000812329088974734,1.0,0.23999856566173458,0.4,0.14218634280162068,0.4,0.1451226501834422,0.6,3
51_n-Hexane_6.0032,0.0021610007196251526,1.0,0.2052338296173992,0.2,0.06604179221876687,0.6,0.13949414313901579,0.6,3
420_unknown_13.9973,0.0027785542867299817,1.0,0.1563666645158873,0.4,0.04885542353845425,0.4,0.13800570965558034,0.6,3
529_Amberonne (isomer 2)_17.5805,0.0010357354270406451,1.0,0.24813371908016124,0.4,0.10978372430939394,0.4,0.13782351902725623,0.6,3
198_5-Methyl-1H-pyrrol-2-amine_8.9329,0.0026070324115110995,1.0,0.24017370382043474,0.4,0.018994880013501386,0.4,0.13756068590731516,0.6,3
422_unknown_14.0475,0.002734694678965219,1.0,0.15624521879419379,0.4,0.04671831133855144,0.4,0.1356986519240786,0.6,3
207_4-Heptanone_9.0961,0.0006463325204321104,1.0,0.21190387787747084,0.4,0.13844321952618416,0.4,0.1322829464992008,0.6,3
"348_Undecane, 2,6-dimethyl-_12.136",0.001380375911682514,1.0,0.12020019615543082,0.4,0.1365534999616966,0.4,0.13186369155635239,0.6,3
"125_1-Propene, 1-(methylthio)-, (Z)-_7.4206",0.0010485168290498444,1.0,0.24145164172322092,0.4,0.09686251778499914,0.4,0.13050410982122243,0.6,3
"212_4,4-Dimethyl octane_9.1881",0.0005517336765981556,1.0,0.14578548588425305,0.4,0.17123016714131262,0.4,0.1304690568943738,0.6,3
"110_Furan, 2,5-dimethyl-_7.217",0.001405132601126869,1.0,0.18600266185495118,0.4,0.09949308925677196,0.4,0.1295595116516147,0.6,3
85_Acetic acid_6.7633,0.0010381396982505444,1.0,0.151593911912507,0.4,0.13610863605626222,0.4,0.1288794198361822,0.6,3
437_1-Tetradecene_14.5687,0.0004425320985817664,1.0,0.15267484286704303,0.4,0.16960749132908454,0.4,0.1281070624644405,0.6,3
"8_Propane, 1-chloro-2-methyl-_4.5667",0.0018278845481581752,1.0,0.03377080237876175,0.4,0.13588337128056255,0.4,0.12500287145930802,0.6,3
102_unknown_7.1154,0.0014590545970333563,1.0,0.15604805048386222,0.4,0.09816471460841364,0.4,0.12375880185711935,0.6,3
136_Pyrrolidine_7.6227,0.002820958457069376,1.0,0.03767493034672422,0.4,0.06874651784830664,0.4,0.12216432529033394,0.6,3
55_unknown_6.1147,0.001798989738090065,1.0,0.1916115600330397,0.4,0.054775088368112276,0.4,0.12067792238548501,0.6,3
"81_Hexane, 2-methyl-_6.6543",0.0016189775125938222,1.0,0.16807926982440075,0.4,0.07636120045249699,0.4,0.12059065522239526,0.6,3
323_unknown_11.4871,0.0015170180523745558,1.0,0.08480666068906187,0.4,0.11617560681028545,0.4,0.11808990027822541,0.6,3
305_unknown_11.0045,0.001328759322796207,1.0,0.18143627553567176,0.4,0.0817735175832625,0.4,0.11786207130890695,0.6,3
"439_Pentadecane, 2,6,10,14-tetramethyl-_14.6279",0.0017596503549275164,1.0,0.09026836921735278,0.4,0.09819536388343734,0.4,0.11765061596099319,0.6,3
"440_1-Pentanol, 2,2-dimethyl-_14.6574",0.0005020794905698587,1.0,0.14723669579837276,0.4,0.1461275471998707,0.4,0.11734837776558509,0.6,3
16_unknown_4.7914,0.001614875195770948,1.0,0.18891424520311698,0.4,0.05647687659179597,0.4,0.11561546957236574,0.6,3
582_unknown_19.9634,0.0009319340244436156,1.0,0.09892696441114116,0.4,0.13871660628003804,0.4,0.11529084806833245,0.6,3
416_unknown_13.9028,0.0015466907960446172,1.0,0.14176860234548794,0.4,0.07363001836439954,0.4,0.11131926864516739,0.6,3
31_Isobutylamine_5.2088,0.0016366088665318718,1.0,0.1312405583452393,0.4,0.06692259310750018,0.4,0.1083240874678983,0.6,3
433_unknown_14.4312,0.0011141265600716481,1.0,0.12149203133455477,0.4,0.1022709071208247,0.4,0.10810658270885325,0.6,3
307_unknown_11.0672,0.0009258340536663955,1.0,0.17672906358934698,0.4,0.08131982317066762,0.4,0.10504981797739997,0.6,3
"362_Ethyl 2-benzamido-3,3,3-trifluoro-2-(3-fluoroanilino)propionate_12.3995",0.0014354773204463707,1.0,0.1271462143734542,0.2,0.07370921383705115,0.6,0.10489684059302191,0.6,3
"40_Oxetane, 2,2,3-trimethyl-_5.668",0.0017404675706889923,1.0,0.08043685497022232,0.4,0.07716039488673335,0.4,0.10482402558102837,0.6,3
"563_Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-_19.2126",0.0006096451437143683,1.0,0.13672657263596072,0.4,0.11659820047817575,0.4,0.10393157282135153,0.6,3
545_Isopropyl myristate_18.4897,0.0015754866058108699,1.0,0.13098524529919786,0.4,0.06149605674706508,0.4,0.103917058665065,0.6,3
"533_Benzene, (1-propylnonyl)-_17.7297",0.0014878896775057198,1.0,0.1552508495036426,0.4,0.05412606959102821,0.4,0.10331279534539912,0.6,3
"157_2-Methyl-3-phenyl-pyrrolo(2,3-b)pyrazine_8.1364",0.0018619812120650955,1.0,0.09267394300217782,0.4,0.060073736645684106,0.4,0.10286111060862796,0.6,3
232_unknown_9.5699,0.0014796175963397683,1.0,0.09364628468078412,0.4,0.08121397079754862,0.4,0.10225275881452085,0.6,3
454_unknown_15.1673,0.0013079358654336268,1.0,0.158323920608291,0.4,0.06039782276428976,0.4,0.10185079536208615,0.6,3
570_unknown_19.4887,0.0011720002577151746,1.0,0.06647089584688266,0.4,0.10897793296137419,0.4,0.10065368519683855,0.6,3
401_Undecanal_13.5356,0.0010760791112729164,1.0,0.16916828314893367,0.4,0.06566532890819363,0.4,0.10016169849736493,0.6,3
"561_1H-Pyrazole, 3,5-diphenyl-_19.1123",0.0012005382428761815,1.0,0.09236313811206284,0.4,0.08901488567004258,0.4,0.09770835412727415,0.6,3
287_Undecane_10.5885,0.0007042347969968153,1.0,0.17436896754081593,0.4,0.07640037329292967,0.4,0.09581784608714405,0.6,3
"214_2-Propenoic acid, butyl ester_9.2207",0.0006348395031181839,1.0,0.08997385632531751,0.4,0.11959549285051681,0.4,0.09561766911095652,0.6,3
662_Nonacosane_25.4963,0.00172753350220736,1.0,0.14718415497171172,0.4,0.026930963835841686,0.4,0.09534429553056001,0.6,3
"500_Methane, bis(neopentyloxy)-_16.5496",0.0013408809186540368,1.0,0.12859243165632261,0.4,0.04572610103066872,0.4,0.08910811739346558,0.6,3
556_9H-Fluoren-9-one_18.8333,0.0016906304937679948,1.0,0.11066605172015415,0.4,0.031876319796590495,0.4,0.08847709071156042,0.6,3
304_Undecane_11.0005,0.0011949188511523841,1.0,0.15999116688209378,0.4,0.03699369004557559,0.4,0.08777718012081091,0.6,3
672_Heneicosane_26.4795,0.002177680536802764,1.0,0.05653311893994718,0.4,0.026247303109933527,0.4,0.08760704728073854,0.6,3
306_Undecane_11.0304,0.0007096270967471766,1.0,0.17073865936761445,0.4,0.06040363227350171,0.4,0.08749719710635334,0.6,3
234_unknown_9.5878,0.000947516339148308,1.0,0.09909396596918885,0.4,0.07785490991605393,0.4,0.08662340251200962,0.6,3
"135_1-Propene, 1-(methylthio)-, (E)-_7.5692",0.0014696865834818227,1.0,0.08662649567190284,0.4,0.05062351861381588,0.4,0.08574407201430916,0.6,3
133_unknown_7.5445,0.0011772922535133496,1.0,0.12138674078100432,0.4,0.051325822601916045,0.4,0.085490843854646,0.6,3
"71_Carbonic acid, dimethyl ester_6.4754",0.001857442875401576,1.0,0.09822726453217182,0.4,0.02063857880482808,0.4,0.08508648415055947,0.6,3
"132_N-Chloro-2-methylaziridine, 1,2-cis_7.524",0.0008217193343791317,1.0,0.14062559158304988,0.4,0.05992320641226168,0.4,0.0837332685511022,0.6,3
604_Heneicosane_21.1836,0.0011806553624608717,1.0,0.039205439617080395,0.4,0.08138571001353441,0.4,0.08157902128989504,0.6,3
144_unknown_7.7698,0.0010185699137842696,1.0,0.2199210267397244,0.4,0.006099404351488569,0.4,0.08135101928403991,0.6,3
169_Hexanal_8.379,0.001160607301362204,1.0,0.12042477354790523,0.4,0.04346305490003856,0.4,0.08103143890439889,0.6,3
457_Tetracosane_15.2511,0.0018463866029638787,1.0,0.0797876586695612,0.4,0.018291148058182195,0.4,0.07951555310155081,0.6,3
"482_Decane, 1-iodo-_15.9297",0.000928482727770627,1.0,0.07803494248960899,0.4,0.07023856445506002,0.4,0.07771364247468243,0.6,3
142_unknown_7.7397,0.000602284172660584,1.0,0.10942991909587406,0.4,0.07456125892705519,0.4,0.0774725431689449,0.6,3
"415_Naphthalene, 1-methyl-_13.8824",0.0012684298772499408,1.0,0.10322444287535122,0.4,0.037088771384992385,0.4,0.07721426460556337,0.6,3
"154_Furan, 2-propyl-_8.0635",0.0011958791465364427,1.0,0.07368667708311569,0.4,0.05188701641955813,0.4,0.07560868381611809,0.6,3
383_Tetracosane_12.8808,0.0005027789927014985,1.0,0.14639389323202748,0.4,0.053457798808658016,0.4,0.07279326560837164,0.6,3
303_unknown_10.9986,0.0012630377546596126,1.0,0.0871767081043645,0.4,0.033072334985916774,0.4,0.07154186191761501,0.6,3
148_Pyridine_7.832,0.0010570241062757449,1.0,0.06387273567102733,0.4,0.054738366924155686,0.4,0.07079927169292827,0.6,3
