feature,RandomForest_mean_importance,RandomForest_selection_freq,LogisticL1_mean_importance,LogisticL1_selection_freq,LogisticElasticNet_mean_importance,LogisticElasticNet_selection_freq,overall_mean_importance,overall_selection_freq,selected_by_n_models
255_Undecane_10.0037,0.0002699753429622709,1.0,0.1440813838962425,0.4,0.062062463260382436,0.4,0.06972872997103376,0.6,3
"191_1-Butanol, 3-methoxy-_8.8413",0.0007176887299872129,1.0,0.07531139987826925,0.4,0.06574602760078153,0.4,0.06891423673150958,0.6,3
236_unknown_9.6286,0.0017933264336449709,1.0,0.06409193995678784,0.4,0.004229769991949742,0.4,0.06774540768164751,0.6,3
"578_Benzenesulfonamide, N-butyl-_19.7544",0.0007213721932414079,1.0,0.03128131493909395,0.4,0.08143738711779504,0.4,0.06667412379192925,0.6,3
475_unknown_15.7708,0.0007520704289888105,1.0,0.09135482051326788,0.4,0.048793180102572796,0.4,0.06537226061047861,0.6,3
376_unknown_12.7172,0.0010441273680091407,1.0,0.08278695994317285,0.4,0.024318126141428385,0.4,0.060095577196098676,0.6,3
254_Mesitylene_9.9687,0.0003918622954651685,1.0,0.1272294062080066,0.4,0.041426551559162,0.4,0.059561464014828314,0.6,3
184_unknown_8.6734,0.0005063285932761281,1.0,0.061405276550688684,0.4,0.06522533337648687,0.4,0.05949647479650947,0.6,3
96_unknown_7.0139,0.0009657779083312131,1.0,0.0828047811796451,0.4,0.027414260638169187,0.4,0.05933843307537201,0.6,3
90_unknown_6.9089,0.0017398198406836291,1.0,0.013739738657586174,0.4,0.012095726045863347,0.4,0.058703123617635654,0.6,3
527_2-Dodecanone_17.5096,0.0012081672204947455,1.0,0.043766837679391206,0.6,0.01604634446660853,0.2,0.05209278579902171,0.6,3
267_unknown_10.1927,0.0005866038855512248,1.0,0.1145806861209249,0.4,0.01845947586269126,0.4,0.05130574917047728,0.6,3
"101_2,3-Dioxabicyclo[2.2.1]heptane, 1-methyl-_7.0904",0.0007792702782681456,1.0,0.08707093648422898,0.4,0.015847290296252037,0.4,0.0494116487775288,0.6,3
270_Benzaldehyde_10.2343,0.0004973239873991398,1.0,0.09706046418118047,0.4,0.027504078237146533,0.4,0.04915671858537535,0.6,3
402_unknown_13.565,0.0005914850675259349,1.0,0.08972726240543605,0.4,0.024277940518943438,0.4,0.0486660573969258,0.6,3
313_Decane_11.169,0.0004801110261066552,1.0,0.04453935611470322,0.4,0.0011743984968133926,0.4,0.02428938219085444,0.6,3
"452_3-Dimethylamino-2,2-dimethyl-1-propanol_15.1321",0.004722355727892645,1.0,0.27977993818241964,0.4,0.2050114134977228,0.2,0.2961158721311981,0.5333333333333333,3
434_Biphenyl_14.489,0.009365705856515428,1.0,0.040029226590888346,0.4,0.014989315831403678,0.2,0.2843994581668382,0.5333333333333333,3
12_Butane_4.6943,0.0012006385226494744,1.0,0.1213708268505737,0.4,0.43854512648111865,0.2,0.271623888656562,0.5333333333333333,3
599_unknown_20.8196,0.0012287607015470754,1.0,0.0660802595256177,0.4,0.45595102810839383,0.2,0.2683829787741445,0.5333333333333333,3
"64_Furan, 2-methyl-_6.3115",0.0010132130150764212,1.0,0.1069885218646259,0.4,0.3504343957791281,0.2,0.22083168115071772,0.5333333333333333,3
520_Cyclododecane_17.2427,0.004861890163135976,1.0,0.13953857497998137,0.2,0.10000831647419262,0.4,0.21840901835065032,0.5333333333333333,3
343_unknown_11.9796,0.0037592514453544494,1.0,0.08034893162689163,0.4,0.19119200453855414,0.2,0.21724495744978908,0.5333333333333333,3
69_unknown_6.4285,0.0011558302745043282,1.0,0.1629935556596827,0.4,0.2826658033129746,0.2,0.20500055511093418,0.5333333333333333,3
68_unknown_6.3725,0.0013653572594013199,1.0,0.15050590744646355,0.4,0.25604086849282626,0.2,0.19545238311390156,0.5333333333333333,3
141_unknown_7.7268,0.001412674752667166,1.0,0.04704726247523206,0.4,0.29919765554414585,0.2,0.19430712271300596,0.5333333333333333,3
"435_1,2-Benzenedicarboxylic acid_14.5237",0.0010183483240340703,1.0,0.15057190821233107,0.4,0.2412824262349252,0.2,0.17845914880712058,0.5333333333333333,3
"291_1-Hexanol, 2-ethyl-_10.7399",0.0036881033439129978,1.0,0.10428647795135826,0.4,0.08044145310704082,0.2,0.16752176376601793,0.5333333333333333,3
483_unknown_15.9375,0.002087671324471339,1.0,0.10698679687029819,0.4,0.17453189795670068,0.2,0.16735347692691996,0.5333333333333333,3
"453_Nonane, 2,2,4,4,6,8,8-heptamethyl-_15.1441",0.002182963379196559,1.0,0.19383176387473133,0.4,0.1278261420638506,0.2,0.16716258312259313,0.5333333333333333,3
318_unknown_11.3126,0.0006313636155689746,1.0,0.10353825726975746,0.4,0.2474499718509099,0.2,0.159795066645713,0.5333333333333333,3
"347_Undecane, 4,4-dimethyl-_12.1099",0.0019137325578636837,1.0,0.07224635951669414,0.4,0.17573879743059623,0.2,0.15516878172901336,0.5333333333333333,3
262_unknown_10.103,0.0019374551299081472,1.0,0.12017672294850396,0.4,0.15148491121020322,0.2,0.1549661789691097,0.5333333333333333,3
334_5-Methyl-2-(2-methyl-2-tetrahydrofuryl)tetrahydrofuran_11.7993,0.0009829313543363884,1.0,0.09899048582116432,0.4,0.21738169752093545,0.2,0.15444427339479672,0.5333333333333333,3
98_unknown_7.0577,0.001930253193334711,1.0,0.21112045648948183,0.2,0.10563249043275184,0.4,0.15316635017204192,0.5333333333333333,3
29_1-Butanamine_5.0941,0.0031079392576218974,1.0,0.14321181161524987,0.4,0.05973927003906149,0.2,0.1497068295121148,0.5333333333333333,3
235_unknown_9.6043,0.0015559043347171092,1.0,0.18012248098313674,0.4,0.12759203477472997,0.2,0.14601963265777088,0.5333333333333333,3
"160_Heptane, 2,4-dimethyl-_8.2356",0.0020558317594481477,1.0,0.054699628970602376,0.4,0.15469842465610342,0.2,0.14523111033281924,0.5333333333333333,3
"384_Heptane, 2,4,6-trimethyl-_12.9201",0.0027176490903125473,1.0,0.15284109792381292,0.4,0.05340654860238631,0.2,0.13765150209854818,0.5333333333333333,3
173_unknown_8.4242,0.0036301025820169807,1.0,0.11077051151472021,0.2,0.01601478067641031,0.4,0.13645402298828263,0.5333333333333333,3
"127_Butanoic acid, methyl ester_7.447",0.0009935340409011424,1.0,0.30271373935915225,0.2,0.08060666652023372,0.4,0.13486395272015175,0.5333333333333333,3
358_unknown_12.3607,0.0019775093492288838,1.0,0.03492107505858842,0.4,0.1443221829960139,0.2,0.13358805424867784,0.5333333333333333,3
335_unknown_11.8142,0.001282228700990697,1.0,0.1345527844403951,0.4,0.13531984989449264,0.2,0.13167618312056958,0.5333333333333333,3
"316_5-Isopentyl-6-methyl-2-sulfanyl-4-pyrimidinol, 2 TMS derivative_11.2423",0.0014424261090301234,1.0,0.009004679497547486,0.2,0.18045256617216285,0.4,0.12976312285052846,0.5333333333333333,3
228_?-Pinene_9.5072,0.0008686525750746616,1.0,0.16139886889611807,0.2,0.14204368184602978,0.4,0.12906366766449015,0.5333333333333333,3
237_unknown_9.6543,0.0017421164416171913,1.0,0.101564928497495,0.4,0.11239556208409725,0.2,0.12648000631867154,0.5333333333333333,3
302_unknown_10.9395,0.001569599444168162,1.0,0.07021964049209721,0.4,0.12837476202891926,0.2,0.1221719869605807,0.5333333333333333,3
381_Arginine_12.8201,0.0016314667874405193,1.0,0.07004852610713656,0.4,0.11915763135568837,0.2,0.11949091659207807,0.5333333333333333,3
603_unknown_21.0764,0.001012201260977229,1.0,0.0991244797085386,0.4,0.14068140482419744,0.2,0.11857520483037699,0.5333333333333333,3
9_Aminomethanesulfonic acid_4.6187,0.0024581563661091564,1.0,0.16900593882747839,0.4,0.015938866714622607,0.2,0.11589343335889525,0.5333333333333333,3
284_Limonene_10.4901,0.0013621691969218671,1.0,0.10436035689665427,0.4,0.11137402194448941,0.2,0.11573426905606828,0.5333333333333333,3
564_1-Octadecanol_19.2423,0.0012809622356187698,1.0,0.05346364797972292,0.4,0.13716345097793398,0.2,0.11436150685278157,0.5333333333333333,3
259_unknown_10.0857,0.0012883786802876808,1.0,0.08784047645248744,0.4,0.11732734788645062,0.2,0.1127722935874314,0.5333333333333333,3
"137_Diaziridine, 1,2-dipropyl-_7.659",0.0011419340708813865,1.0,0.13923902036550118,0.4,0.10093643603633107,0.2,0.11223864725775372,0.5333333333333333,3
387_unknown_12.9808,0.0006057679593171593,1.0,0.17225991896529383,0.4,0.11164362523854562,0.2,0.10940577147396814,0.5333333333333333,3
463_Heneicosane_15.4296,0.0013959226593389332,1.0,0.1083849070735603,0.4,0.08931774350875313,0.2,0.10703803659763367,0.5333333333333333,3
"408_Phenol, 2-(1,1-dimethylethyl)-5-methyl-_13.7624",0.0008741868436098219,1.0,0.19289963943041577,0.2,0.07762983462168542,0.4,0.10542482373715172,0.5333333333333333,3
443_unknown_14.9099,0.0017626764324520545,1.0,0.17736785744374667,0.4,0.030223663760121075,0.2,0.104688192818849,0.5333333333333333,3
219_unknown_9.3139,0.001909077067237618,1.0,0.031580728249768625,0.4,0.08853562678786354,0.2,0.10415956629615462,0.5333333333333333,3
621_unknown_22.6822,0.0018219266602677495,1.0,0.011712569286837327,0.4,0.1015137724698102,0.2,0.10342972875776119,0.5333333333333333,3
591_Tetracosane_20.3551,0.0024700468267592856,1.0,0.06143614624303947,0.4,0.03938361698457237,0.2,0.10337114486067207,0.5333333333333333,3
83_Cyclohexane_6.6951,0.0015633066945002726,1.0,0.11262177447987136,0.2,0.05648356839432363,0.4,0.09705450307701641,0.5333333333333333,3
466_unknown_15.5239,0.002009056608157397,1.0,0.13425068053225792,0.2,0.01678065961860254,0.4,0.09564931877833016,0.5333333333333333,3
404_unknown_13.6417,0.0020998375128436714,1.0,0.0861238789081455,0.4,0.030400757322810865,0.2,0.09399425342827544,0.5333333333333333,3
669_Nonacosane_26.2294,0.0014707915380936052,1.0,0.05741172621743992,0.4,0.07173127660952817,0.2,0.08934258686201278,0.5333333333333333,3
166_unknown_8.3289,0.001348549177148299,1.0,0.09878324348365822,0.4,0.05669269743724229,0.2,0.08790413742945663,0.5333333333333333,3
667_Tetracosane_26.0622,0.0009590978040089725,1.0,0.05990058592870649,0.4,0.09814466092607056,0.2,0.08789528630192371,0.5333333333333333,3
584_unknown_20.0148,0.0023768162380414766,1.0,0.03906339447599642,0.4,0.02094715817602625,0.2,0.08685943268469236,0.5333333333333333,3
206_2-n-Butyl furan_9.0872,0.00112007648319806,1.0,0.05053506104684364,0.4,0.08977006886009437,0.2,0.0863972779179496,0.5333333333333333,3
692_Nonacosane_27.9227,0.0020098357712107166,1.0,0.05134905666069536,0.4,0.03051775185319369,0.2,0.08368396440793197,0.5333333333333333,3
33_Ethanethiol_5.3534,0.0010517657984880678,1.0,0.1296000863374193,0.2,0.049425703799193726,0.4,0.08282491282681347,0.5333333333333333,3
479_unknown_15.8937,0.0014831316930598696,1.0,0.1542194347389829,0.4,0.004781842543103507,0.2,0.07931091703171643,0.5333333333333333,3
System,0.0016183754199812941,1.0,0.009799666947911526,0.4,0.06408182741830976,0.2,0.07924221477843882,0.5333333333333333,3
378_unknown_12.7916,0.0019906049403505656,1.0,0.008784469018036745,0.2,0.0413703442673675,0.4,0.07879811787429185,0.5333333333333333,3
185_3-Furaldehyde_8.6966,0.0016048401947798279,1.0,0.06919804775482037,0.2,0.0354061141161507,0.4,0.07842300458970689,0.5333333333333333,3
639_Heneicosane_23.9741,0.0017021715342926368,1.0,0.1300461086812104,0.4,0.0005451759889541159,0.2,0.07814138188460772,0.5333333333333333,3
181_unknown_8.5867,0.0008949707781377107,1.0,0.07128080848592513,0.4,0.07073870792245131,0.2,0.0754806258074744,0.5333333333333333,3
49_1-Hexene_5.9389,0.0014411271665808012,1.0,0.050400704400040075,0.2,0.044681701455505644,0.4,0.07396664380522311,0.5333333333333333,3
317_unknown_11.247,0.0010927165936787278,1.0,0.018615728381466058,0.4,0.07658396792184215,0.2,0.07214889684019753,0.5333333333333333,3
187_unknown_8.7206,0.001240857876869168,1.0,0.06851619783551674,0.2,0.04211451153320496,0.4,0.07105817437344582,0.5333333333333333,3
565_Tris(2-chloropropyl) phosphate_19.2737,0.0011403524074938755,1.0,0.113030591758145,0.4,0.024170753612781093,0.2,0.0695547196613725,0.5333333333333333,3
406_unknown_13.7007,0.0014451512292447317,1.0,0.008338579709418526,0.2,0.048737063258519425,0.4,0.06660370953760496,0.5333333333333333,3
368_Naphthalene-D8_12.5094,0.0006196026827139176,1.0,0.07574062555619596,0.4,0.06292359786465922,0.2,0.06484909708283616,0.5333333333333333,3
"188_Decane, 2,5-dimethyl-_8.7353",0.0008993429921616659,1.0,0.02770276488295595,0.4,0.06543241418611873,0.2,0.0633041566180886,0.5333333333333333,3
28_Ethanol_5.0317,0.0008838441736273101,1.0,0.1026795965063692,0.2,0.029484756812139516,0.4,0.0624347210307566,0.5333333333333333,3
528_Caryophyllene_17.5296,0.001451330685201058,1.0,0.02452438037120163,0.2,0.029439238923136445,0.4,0.06116266449040986,0.5333333333333333,3
282_unknown_10.453,0.0008520953781133222,1.0,0.09520183506540843,0.2,0.031134619177199653,0.4,0.060640820320911615,0.5333333333333333,3
517_unknown_17.1233,0.0010088219244502555,1.0,0.049844914051359615,0.4,0.036573750108698296,0.2,0.05757648275112276,0.5333333333333333,3
292_?-Terpinene_10.7577,0.0005933952284262472,1.0,0.09623120418650591,0.4,0.039305681856684725,0.2,0.05737534394574815,0.5333333333333333,3
373_Heneicosane_12.641,0.0006041286993492953,1.0,0.06054187897576833,0.4,0.05240763241907159,0.2,0.055964969905723694,0.5333333333333333,3
168_2-Hexanoylfuran_8.3622,0.0015561970734525598,1.0,0.038076475397502654,0.4,0.005471485252645624,0.2,0.05572159093882496,0.5333333333333333,3
371_Pentadecane_12.5513,0.0013785055098333426,1.0,0.04032711389190362,0.4,0.013293662193772093,0.2,0.054882799960889045,0.5333333333333333,3
"351_Dodecane, 4-methyl-_12.2226",0.001143359830241933,1.0,0.08597169488615089,0.2,0.0026408626373877705,0.4,0.05326825489477697,0.5333333333333333,3
293_unknown_10.7792,0.0004509794995054911,1.0,0.014207888072514592,0.4,0.07213461550783756,0.2,0.05064977533664888,0.5333333333333333,3
370_Naphthalene_12.5386,0.0008185772985089542,1.0,0.05829797069069592,0.4,0.02602325004878075,0.2,0.04896726062358533,0.5333333333333333,3
266_Butyrolactone_10.163,0.0005778760052128134,1.0,0.04337505587607077,0.4,0.04671758946560384,0.2,0.04864281933273038,0.5333333333333333,3
297_unknown_10.8715,0.00034322171305794255,1.0,0.011628548440073234,0.4,0.07101163884001455,0.2,0.04644778428204354,0.5333333333333333,3
"309_L-Asparagine, N2-[(phenylmethoxy)carbonyl]-_11.1255",0.0008090778949344367,1.0,0.04495871663579457,0.4,0.023823755465739994,0.2,0.04465409911841572,0.5333333333333333,3
295_unknown_10.8396,0.000249678174429815,1.0,0.01386194620660449,0.4,0.06883269699386968,0.2,0.043225044367914946,0.5333333333333333,3
265_Undecane_10.1502,0.000503386706530959,1.0,0.05673901899004908,0.4,0.031616300147349966,0.2,0.042269268424094675,0.5333333333333333,3
"273_5-Hepten-2-one, 6-methyl-_10.2922",0.0005757512492511301,1.0,0.06226061468601818,0.4,0.02315903823472014,0.2,0.04152780807033462,0.5333333333333333,3
"159_Hexane, 2,3,5-trimethyl-_8.1838",0.0006537431225809334,1.0,0.034408071229270955,0.4,0.028556578126011558,0.2,0.04010884800500606,0.5333333333333333,3
"268_Heptane, 2,4,6-trimethyl-_10.2197",0.00027928410369834817,1.0,0.0978870998968488,0.4,0.021032558442879247,0.2,0.03999702272991298,0.5333333333333333,3
300_unknown_10.9251,0.0004912033829046925,1.0,0.03391788549128098,0.4,0.034048031690896916,0.2,0.037973824275874056,0.5333333333333333,3
301_Phenol_10.9302,0.0003229074334188915,1.0,0.054948323151436676,0.4,0.010996395713807979,0.2,0.026822485185113747,0.5333333333333333,3
203_Nonane_9.0036,0.0005126175481102549,1.0,0.02391480459183081,0.4,0.006811211989075093,0.2,0.023301071042846025,0.5333333333333333,3
559_Nonacosane_18.9792,0.0017493972809853986,1.0,0.26114633030815715,0.2,0.28219925203668045,0.2,0.24376133150376977,0.4666666666666667,3
213_cis-1-Ethyl-3-methyl-cyclohexane_9.213,0.0015504501328875357,1.0,0.022263046492833134,0.2,0.23716182423743148,0.2,0.1629888838263243,0.4666666666666667,3
"423_Heptadecane, 8-methyl-_14.0927",0.004653989385366699,1.0,0.11546011966127664,0.2,0.005185625892335448,0.2,0.16164386487384635,0.4666666666666667,3
485_unknown_16.0005,0.00237895297640351,1.0,0.1167860697879679,0.2,0.1334907246064125,0.2,0.15823351491754656,0.4666666666666667,3
"340_Phenylmethanesulfinic acid, ethyl ester_11.9223",0.0019093260261887027,1.0,0.13834359218732772,0.2,0.133164954874055,0.2,0.14945453118156263,0.4666666666666667,3
"507_Octane, 1,1'-oxybis-_16.7503",0.0021132198224472066,1.0,0.0703513624379419,0.2,0.14871141078360306,0.2,0.14751270951253406,0.4666666666666667,3
251_unknown_9.9433,0.001128752569754162,1.0,0.23824673189051768,0.2,0.1216128506301102,0.2,0.14393920235209012,0.4666666666666667,3
"557_Benzene, 1,1'-[1,2-ethanediylbis(oxy)]bis-_18.9136",0.0008747185208443356,1.0,0.0013193676235999756,0.2,0.2373485989360304,0.2,0.13903315495497381,0.4666666666666667,3
310_unknown_11.1481,0.001024619207937006,1.0,0.056156198119576874,0.2,0.20021204538133522,0.2,0.13782094692206132,0.4666666666666667,3
60_Methyl vinyl ketone_6.2662,0.00216838840567861,1.0,0.08383412750246622,0.2,0.09612441228683896,0.2,0.12692478260616188,0.4666666666666667,3
379_Tetracosane_12.7981,0.0005539383315751052,1.0,0.14405479405146712,0.2,0.1512390378972504,0.2,0.12056935401151614,0.4666666666666667,3
91_unknown_6.9199,0.0020812530692102663,1.0,0.12130374274408903,0.2,0.06867789886952758,0.2,0.11967489610450373,0.4666666666666667,3
139_unknown_7.676,0.0014085049363234412,1.0,0.1370658652683158,0.2,0.09249059381295181,0.2,0.11534177384065429,0.4666666666666667,3
92_unknown_6.9504,0.0016838432280258618,1.0,0.13295355207018017,0.2,0.06953430151864524,0.2,0.11131158196937126,0.4666666666666667,3
428_Heneicosane_14.2284,0.001649636229261009,1.0,0.19300380918413906,0.2,0.013281445081782596,0.2,0.09683755577233229,0.4666666666666667,3
"490_Octane, 3-methyl-_16.1108",0.0013412760135352063,1.0,0.09893483151276869,0.2,0.07237378825912723,0.2,0.09524060122977389,0.4666666666666667,3
665_Tetracosane_25.877,0.0013168679378787434,1.0,0.12955348414531384,0.2,0.05391011006445176,0.2,0.0925555042508518,0.4666666666666667,3
"512_1,4-bis[2-(4-Methylphenyl)diazen-1-yl]piperazine_16.9627",0.0009580431054816171,1.0,0.10574086427140253,0.2,0.06937661166610229,0.2,0.0843527274035315,0.4666666666666667,3
275_Propylene oxide_10.3406,0.001822510899013266,1.0,0.031746931082182454,0.2,0.04740640328374634,0.2,0.08201752031016506,0.4666666666666667,3
"183_Octane, 4-methyl-_8.6521",0.0013142668450306376,1.0,0.005509448660693836,0.2,0.08988674718140369,0.2,0.08193087463736702,0.4666666666666667,3
694_unknown_28.1214,0.0011247015893479054,1.0,0.1320177559456995,0.2,0.039835474154806025,0.2,0.08086196970021951,0.4666666666666667,3
256_?-Pinene_10.0098,0.0007615390338710481,0.8,0.08248871711000787,0.4,0.07763722445367809,0.2,0.07747327468544844,0.4666666666666667,3
308_Undecane_11.0884,0.0009462088698853922,1.0,0.011819244296796963,0.2,0.07563886881808209,0.2,0.06597771111583871,0.4666666666666667,3
"94_Hexane, 3-methyl-_7.0039",0.0016738881726744072,1.0,0.07887997333789383,0.4,0.0,0.0,0.0656105391977818,0.4666666666666667,2
"140_2,2-Dimethoxybutane_7.7177",0.001228939582367862,1.0,0.03415571224633509,0.2,0.012896444095083214,0.2,0.04902644012636848,0.4666666666666667,3
"156_Thiophene, 2-decyl-_8.0757",0.0015296762299748848,1.0,0.017187304957707084,0.4,0.0,0.0,0.047662753635894145,0.4666666666666667,2
"114_2H-Pyran-2-one, tetrahydro-6-pentyl-_7.3067",0.0012458036857384606,1.0,0.025565574235201734,0.2,0.011835772926208389,0.2,0.047077508731077876,0.4666666666666667,3
179_N-(4-Aminophenyl)butanediamide_8.5384,0.001340474635419582,1.0,0.014792234694290985,0.2,0.007034340722570608,0.2,0.045076442869047,0.4666666666666667,3
369_unknown_12.5231,0.00041718494931257237,0.8,0.06044788667642133,0.4,0.04081502603520346,0.2,0.045036878033016654,0.4666666666666667,3
249_unknown_9.9113,0.0012349489500144664,1.0,0.04135470633802385,0.4,0.0,0.0,0.04463385259099586,0.4666666666666667,2
"363_d-Xylitol, 1,3,5-trideoxy-3-nitro-, 4-(2,2-dimethylpropanoate)_12.4393",0.00041338451671677986,1.0,0.016989652260131032,0.2,0.06022987086560556,0.2,0.04449393842995219,0.4666666666666667,3
204_unknown_9.0293,0.0005815983650152083,1.0,0.09117980094865999,0.2,0.01238456854451945,0.2,0.04301158943680122,0.4666666666666667,3
192_unknown_8.8461,0.0005264989002291252,1.0,0.01033523117007092,0.2,0.044942751103235354,0.2,0.03892127278638025,0.4666666666666667,3
398_Anethole_13.4173,0.001065149222641761,1.0,0.028215497878569744,0.4,0.0,0.0,0.03682763725400174,0.4666666666666667,2
353_unknown_12.2877,0.0008029612674757072,1.0,0.05809531654791257,0.4,0.0,0.0,0.03601013830813013,0.4666666666666667,2
134_unknown_7.5536,0.0008159912772779771,1.0,0.0032034234515931613,0.2,0.024471322671430977,0.2,0.035810397600957763,0.4666666666666667,3
352_Levomenthol_12.2433,0.0005545733095896973,1.0,0.048637780726626015,0.2,0.017818956518505652,0.2,0.03531237512742514,0.4666666666666667,3
229_unknown_9.5219,0.0005278946120151854,1.0,0.0667469384100551,0.2,0.00892190549382967,0.2,0.03434266982593546,0.4666666666666667,3
396_1-Heptadecanamine_13.3775,0.000732203324792453,1.0,0.02993546592334473,0.2,0.003775870327359881,0.2,0.029485087775497774,0.4666666666666667,3
233_unknown_9.5768,0.0008941225634068383,1.0,0.002053817238524228,0.2,0.0014604085563230508,0.2,0.02676914957390604,0.4666666666666667,3
350_unknown_12.1835,0.0005722912112139298,1.0,0.024454396041094506,0.4,0.0,0.0,0.021868716869791385,0.4666666666666667,2
"286_Benzene, 2-ethyl-1,3-dimethyl-_10.5224",0.0004611794424008696,1.0,0.02598774220562971,0.2,0.0008701774945802297,0.2,0.019446442414751325,0.4666666666666667,3
248_unknown_9.9086,0.00027338982704332144,1.0,0.005566251696496572,0.2,0.010830938323294237,0.2,0.01426489641938738,0.4666666666666667,3
628_Heneicosane_23.3216,0.0035472168694929336,1.0,0.0,0.0,0.015262880159341928,0.2,0.1089107096787283,0.4,2
"424_Oxirane, pentyl-_14.1179",0.0017676625461933114,1.0,0.0,0.0,0.08823551741389944,0.2,0.09289229641620367,0.4,2
171_unknown_8.3955,0.0025575475837854504,1.0,0.0,0.0,0.03869456904700126,0.2,0.09178754396128697,0.4,2
364_unknown_12.445,0.001171521509275388,1.0,0.0,0.0,0.07464100752292933,0.2,0.06930607506322527,0.4,2
280_Dimethyl sulfone_10.4223,0.0014653092183763018,1.0,0.10490241438682443,0.2,0.0,0.0,0.06546458906870102,0.4,2
421_Hexadecane_14.0046,0.0012451588877084988,0.8,0.04879635918530324,0.2,0.037732408384086445,0.2,0.06466582300923855,0.4,3
290_unknown_10.7213,0.00032895993407662435,1.0,0.0,0.0,0.11243149719224264,0.2,0.0632738917784689,0.4,2
264_unknown_10.1473,0.0004506073525988187,0.8,0.014801690754642697,0.2,0.08989825938401298,0.2,0.05928043036658209,0.4,3
392_Tetracosane_13.2523,0.0010638203532765812,1.0,0.0,0.0,0.05992936528239642,0.2,0.05917478226164948,0.4,2
"365_1-Penten-3-ol, 3-methyl-_12.4715",0.0009552422291100946,1.0,0.0,0.0,0.06493755220292113,0.2,0.058463653589072795,0.4,2
366_unknown_12.4797,0.0008482015892437404,1.0,0.0,0.0,0.06573137092262697,0.2,0.05577798973723874,0.4,2
349_unknown_12.1443,0.0006640470244957618,1.0,0.0,0.0,0.062491586086118614,0.2,0.04895162076228745,0.4,2
"138_Butanoic acid, 2-methylbutyl ester_7.6681",0.0011526819388567276,1.0,0.0,0.0,0.018150158968805886,0.2,0.04170882872518431,0.4,2
151_Benzyl isopentyl ether_7.9137,0.0007269320578603915,1.0,0.027527367100457147,0.2,0.0,0.0,0.026986224751533543,0.4,2
397_unknown_13.4093,0.0006868319570885775,1.0,0.028234558459246262,0.2,0.0,0.0,0.025996057397484663,0.4,2
223_Heptanal_9.4117,0.0005765003025967236,1.0,0.0,0.0,0.0,0.0,0.016512252280155137,0.3333333333333333,1
"225_Cyclohexane, propyl-_9.437",0.00038653592271070263,1.0,0.0,0.0,0.0,0.0,0.011071249472710933,0.3333333333333333,1
221_unknown_9.3739,0.00074818959650657,0.8,0.0,0.0,0.0,0.0,0.021429815934625975,0.26666666666666666,1
695_Nonacosane_28.1737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TOTAL VOC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
